text,y_true,wrong_LogReg,wrong_SVM,wrong_NB,wrong_RF,wrong_RoBERTa,wrong_DistilBERT,wrong_BERT
Extremely sentimental and far too abstract for a young child to understand. Might be nice as a legacy but it’s target is for green ups.,0,True,False,False,True,True,False,False
Very short book,0,False,False,False,False,True,False,False
I joined kindle unlimited to get the second book. Now I’m sorry I did. Air battles in a book are just boring. Way too many of them. I think there should have been way more interaction with other characters and loose the kid altogether.,0,False,False,False,False,True,False,False
"I have loved this book since it was published, and have worn my paperback out.  finally, a nice hardback copy with excellent illustrations to boot.  this is early, prime Neil and well worth the read if you haven't already.",1,False,False,False,False,False,False,False
"There's a SMALL amount of philology and Tolkieniana in the back half, but honestly NOT worth the bother.  Dismal.",0,False,False,False,False,True,False,False
This is pretty cute for kids to use,0,True,True,False,True,True,True,True
Just Haven't Met You Yet is a refreshing and amusing book. The main plot was not worn and used. I was completely caught off guard with some of the turns it made.  There were a couple of moments when I actually did laugh out loud! The main characters were well written with plausible dialogue. I love that it wasn't predictable and kept me guessing as to what direction it was taking. I will definitely be checking into other books by Cate Woods!,1,True,True,True,True,False,False,False
"Luci Swindoll gives you motherly advice on how to have a happy life. In 50 short chapters, Swindoll passes on life's secrets to you.  Only, Luci Swindoll isn't a mother. And Luci Swindoll is telling you all the things a mother tells her children. None of this is revolutionary. Some of it is even counter productive. I'm not sure Miss Swindoll has much grounds to give anyone life advice. It seems her only qualification is that she has lived. I know this sounds harsh, and it is nothing agianst Miss Swindoll, I'm sure she's a swell woman. I'm just not sure what publisher thought this book was a good idea to publish.  Honestly, Luci lost me at number one. It was just bad advice, honestly. Chapter one was ""honor your father and mother"". The advice given might have been great for those that have relatively normal parents and normal circumstances. But it is downright terrible advice for those of you who have abusive, narcissistic, or sociopathic parents. Of course, Miss Swindoll cannot possible know all of our circumstances, but she comes at it from the angle of ""knowing"" someone with a difficult relationship with her horrible mother and he still honored her and she took the verbal abuse to take care of her. I think Miss Swindoll is downright wrong on this one. She claims you don't have to like them, but you should continue to honor and respect them. She doesn't mention abusive, manipulative, controlling parents who make your life miserable. (If you are dealing with parents of this type, try ""Boundaries"" by Cloud and Townsend and ignore Miss Swindoll's advice.  Luci goes one to talk about being on time, taking Jesus everywhere, keeping your work, reading your Bible everyday, value what you have, allow yourself to be sad, writing down important things, establishing integrity in your life, thinking before you speak, and so on. None of this is new. None of this is more than any of us have been told all our lives. Honestly, it seems like this book is Luci's baby. She's telling all the motherly advice in book form that she never got to personally share as a mother. I just can't see how this is helpful.  I really didn't like this book. This feel good, superficial, common-sense reading just isn't for me. Maybe there is an audience for this somewhere, it just isn't found in me.  Disclosure of Material Connection: I received this book free from the publisher through the BookSneeze®.com book review bloggers program. I was not required to write a positive review. The opinions I have expressed are my own. I am disclosing this in accordance with the Federal Trade Commission's 16 CFR, Part 255",0,False,False,False,False,True,False,False
"Well made book.  Nice cover and photos.  Instructions are detailed.  If you are looking for a few creative ideas for a small, intimate gathering this is the book for you.  I would get the paper back.  I don't see the value in getting it in a hardback, unless you just prefer to pay more because you like hardback books.  This book is more for a sit down dinner type of party, whether it's inside or outside.  It has some fun ideas for the crafter who is having a small gathering of maybe 6-8 people.  No ideas in it for a large gathering.",1,False,True,True,True,False,False,False
"I've been an avid consumer of educational technology my whole life, and a professional ed tech / SMART Certified Trainer for the last several years. I was thrilled to get a copy of Doug Johnson's ""The Classroom Teacher's Technology Survival Guide"" to see if it would be helpful for my training symposiums. Geared at a K-12 audience, there's still plenty of great tips, ideas, and checklists that can be adapted to any classroom environment with a few modifications.  Doug has been involved with ISTE (International Society for Technology in Education), and is a patient teacher here. The chapters are down-to-earth and fun without being condescending towards beginners (in my organization, many of our instructors are older and not familiar / comfortable with the latest and greatest tech toys). There are several really great checklists to help you evaluate where your school / district currently stands in terms of ed tech infrastructure, training, and more. Doug starts out by looking at basics: computers (OS, format, peripherals), software (freeware, open source), and cloud computing, as well as what a technologically well-equipped classroom should look like. Along the way, survival tip sidebars offer additional hints and resources. I loved Doug's ""Seven Stupid Mistakes Teachers Make with Technology"" and ""Seven Brilliant Things Teachers Do with Technology""; I used a modified version in a recent ed tech symposium to highlight the inherent dangers (as well as the possibilities) posed by our social media age.  You'll find handy guides to the best way to reach your audience (blog w/ RSS feed, Facebook fan pages, blasts), curriculum and course management systems, assessing technology-enhanced student work, IT skill evaluations broken down by age group, teaching 21st-century skills, managing disruptive technologies in the classroom, and practices for safe and ethical technology use. There are also tips and checklists aimed at ed tech trainers like myself, and a great chapter on developing a long-term learning strategy.  I recommended that my organization purchase additional copies of this as a valuable reference for our faculty, many of whom are older and not comfortable / familiar with the educational technology upgrades that have appeared in our classrooms. Each section is clearly laid out in easy-to-understand descriptions (no overly technical lingo or CALL research studies tossed in to muddy the waters), and I've found myself coming back to this book numerous times to see how Doug describes a particular technology or process in the hopes it will better connect me with my audience. If you're a classroom teacher, ed tech / SMART Trainer, or ed tech coordinator, this is a must-have for your library.",1,False,False,False,False,False,False,True
"The Middle East, which includes several countries that border the Mediterranean, has a long tradition of eating vegetarian. Common Middle Eastern dishes include vibrant fresh salads, dips and breads, as well as a diversity of stuffed vegetable dishes, pilafs, and hearty entrees. Similar to Mediterranean mezze and tapas traditions, smaller dishes are often shared for guests to help themselves. This relaxed and unstructured tradition allows diners to experience a wide range of complementary tastes and textures in a single meal.  “New Feast” is the seventh in the Maloufs’ series of award-winning food and travel books focusing on the Middle East, and is the first to be exclusively vegetarian. Greg’s reputation as the creator of a cooking style known as ‘Modern Middle Eastern’ reaches far beyond his native Australia. Lucy’s writing has appeared in compendiums of the best Australian food writing as well as Australian and international newspapers, journals and magazines.  As a longtime vegetarian and fan of Turkish and Middle Eastern cooking, I was particularly excited for this release. The recipes in “New Feast” are highly versatile and can be eaten at any meal. Twenty small sections introduce the reader to a wide range of pickles, dips, salads and stuffed vegetables. There are recipes for savory pastries, rice, grains, and breads. The seasoned naans and Middle Eastern pizzas make fantastic snacks or light meals when paired with simple mezze.  The dessert section includes ices, sweet pastries, and puddings. The traditional milk pudding muhallabeya is given a chocolate makeover complete with a Turkish coffee granita, while rice pudding is infused with saffron and topped with cardamom-spiced apricots.  True to Mediterranean culture, New Feast emphasizes leisurely meals and easy preparations of light and delicious food. Recipes make ample use of olive oil, spices and aromatics common throughout the Mediterranean (garlic, saffron, mint, parsley, basil). Not surprisingly, many of the dishes show clear influence from Mediterranean culinary traditions. There is an excellent Lebanese dandelion, leek, and barrel-aged feta pie that at first glance appears similar to Greek pies such as spanakopita, but the whisper of dried mint and chili flakes lends it a distinctly Middle Eastern flair. The heartier soups feature ingredients which are popular throughout the Mediterranean: the tomato and bean soup with harissa and honey combines thyme, garlic and olive oil with cannellini beans, Italian tomatoes, hard boiled eggs and sourdough bread for a rustic soup that will warm you on the chilliest day.  As I frequently tend to eat “breakfast” for dinner, I loved the breakfast offerings of Turkish eggs with spinach, chili, and yogurt cream, as well as Egyptian breakfast beans with feta, lemon oil and green chili relish. These also make a quick light lunch or supper when paired with one of the bread recipes. The first recipe I made was the Turkish milk rolls with yogurt glaze. The soft, pillowy rolls pair perfectly with the flavored butter recipes. I especially enjoyed the apricot-cardamom and the rhubarb, raspberry, and cardamom fridge jam.  The jewel-like salads are sure to brighten up any table; the citrus salad with red radicchio and pomegranate dressing and shaved zucchini with grana, burrata and basil are sure to be in my regular rotation.  The Maloufs include sample menu ideas for a range of occasions, which will give you plenty of ideas for incorporating the more than 130 recipes into a relaxed gathering in the spirit of Middle Eastern (and Mediterranean) dining. The oversized format and gorgeous photography make this a treat for the eyes as well. In the words of the Maloufs, “however humble the ingredients, Middle Eastern food is always bold and celebratory, fresh and vital and, above all, has an emphasis on flavor and on generosity of spirit.”  (This review was originally published on Mediterranean Living's website)",1,False,False,False,True,False,False,False
"wow cant believe this is a creative haven book....So childish the price was not bad since I will give this to may grand daughter...but if your looking for any amount of detail this books done not have it,,,",0,False,False,False,False,True,True,True
"I have read numerous other Jen Lancaster books and find them fun and funny.  I thought this was going to be a nice treat for a Friday off work, but I was wrong.  I am halfway through the book and I'm pretty bored.  I am debating on wether or not to even bother finishing it.  There is no spark, no lightness in this book.  It all feels forced and hastily written.  I have yet to laugh out loud, like I do at every other book she's written.  Mostly there's just a lot of groaning in my head over bad jokes and thinly veiled references to her own life.  Please Jen, no more fiction!",0,False,False,False,False,True,False,False
"Very funny and sad, sometimes.  Will purchase more of Suzy's books.",1,False,True,False,True,False,True,True
I have ordered two other books that were good this one is complete garbage...Im debating about returning it...poor quality artwork and should be more of a day of the dead book than vampires..complete disappointment,0,False,False,False,False,True,False,False
"The S.A.S.S. (Students Across the Seven Seas) series focuses on the lives of several female high school students that are studying abroad for a semester. In ""When Irish Guys Are Smiling,"" Delk Sinclair escapes Nashville for Connemara after struggling with the recent death of her mother and her father's remarriage to a very young (now pregnant) bride who's determined to strip every trace of Delk's mother during the renovation of her house. Delk can't bear the thought of her presentation to Nashville society without her mother to help her, and is tired of her friends' pity and shallow lives.  In Connemara, she studies Irish history and culture at Tremain Castle along with several other American students: up-and-coming model Latreece, who's dying to model in Paris despite her mother's wishes, the triplets Lucy, Brent and Trent from New Hampshire, and sports jock Iris. Throughout the story, all of the students are changed by their time in Ireland and their newfound connections with Irish culture, from sheepshearing to pub nights to a camping trip to the Aran Isles. Delk even finds romance in the form of Pather, who's attending college part-time and working on his father's farm.  ""When Irish Guys Are Smiling"" is a quick read that touches on Irish culture, finding independence through study abroad, high school friendships, and issues like the death of a parent and coping with grief in a believable way; I couldn't put it down and read it in a couple of hours. It's a fine addition to other titles in the series like [[ASIN:0142403687 SASS Spain or Shine (S.A.S.S.)]] and [[ASIN:0142404594 Pardon My French (S.A.S.S.)]]. Penguin's S.A.S.S. website even offers study abroad tips for readers who are considering taking the real study abroad plunge.",1,False,False,False,True,False,True,True
Was expecting a plastic stand for durability. No stand /no future sales.,0,False,False,True,False,True,False,False
"I had a difficult time connecting with the characters and overall pace/feel of this book. It had the feel as some other contemporary adult fiction I've read lately that seems to revel in over-contemplation and a sort of ""naval gazing"" about life and circumstance. I rarely put a book down or flat-out give it away, but I did both with this book.",0,False,False,False,False,True,False,False
"Don't want to include any spoilers, but there's a death early in the book, which is the mystery, so I guess any reader would expect a death. The BIG problem was the cause of death, and how even the police who investigate rule the death a suicide. I stopped reading the book at that point. Then I was traveling and this was about the only thing to read, so I continued. Later in the book, the author ramps up the tension when a woman goes missing. Her friends get all concerned about her and call her several times. Uhhh, wouldn't someone think of going to her home to see if she's okay? Guess not. It felt like the author just needed to add some action and stuck this in.",0,False,False,False,False,True,False,False
Horribly written and NOT at all helpful. This author is definitely not a teacher. Save your money or buy another guide book,0,False,False,False,False,True,False,False
"This workbook is great to help teach empathy to children...adults, too!  It's well laid out and each lesson has pages to fill in.  This is good for an elementary age child that can read and write well.  Of course, a parent can help a child who can't write well yet to fill it out.",1,False,False,True,False,False,False,False
Love this series and I couldn't put the books down.,1,False,False,False,False,False,False,False
"I am new to Sharon Shinn's writing and loved the four books of the Twelve HOuses.  This is the first of the angel books I""ve read, and while the concept is interesting, i found the heroine to be so irritating it was hard for me to wish her well. Which is why i rated the book so low. Still better than many fantasy books but I like her others so much better.",0,True,True,False,True,True,False,False
"Excellent read by one of my favorite authors of all time Winston Groom (author of Forest Gump and the Aviator). I love reading history books, particularly American, and figured with the title of this book and with the author who wrote it, I could not go wrong. Nice size book, larger type (for my middle aged eyes) and once I started, I could not put it down. I read each General on individual days and I learned more about them then I ever knew from anything school books (or television) had ever taught me. I was particularly enamored by the colorful piece on General Patton. This would make a great gift for someone or just buy it for yourself.",1,False,False,False,False,False,False,False
A good mystery with a hard to like prtagonist.,0,False,False,False,False,True,True,True
"I've recently converted from being a pantser to a snowflaker (see Snowflake Method by Randy Ingermason) while novel writing. It has made a tremendous difference in my approach to (and actually completing) story writing.  I didn't need another book to supply me with yet another method to write my story, but I was curious as to what this book could offer me as a snowflaker.  As I read through the Save The Cat! book, I couldn't help but see how both books perfectly compliment one another and together could give indispensable wisdom and suggestions.  While the Snowflake Method is about starting with a single sentence concept (your story synopsis) and branching out until you have such a strong grasp on your story and a detailed scene list to write from, Save the Cat! explores stages of your story and how to transition between them with clear and easy to understand break-downs of what is being conveyed.  If the Snowflake Method is the skeleton upholding the story structure, Save The Cat! is the meat padding those bones and giving better shape to your tale.  I think this is a great resource for any level - from experienced writer to novice.  It can be useful as a standalone or in conjunction with another method you may feel comfortable using.  I highly recommend it to anyone interested in writing a story.",1,False,False,False,False,False,False,False
Updated: after 1st arrived damaged the replacement arrived in perfect condition.,1,True,True,False,True,False,True,False
"I didn't like this book it was too much like th Curtis Black story. The blackmailing, the baby, sleeping with a young girl. Same exact story line with different names. This book could have been more creative. DISAPPOINTED",0,False,False,False,False,True,False,False
"I just could not get into this book.  I have read two other books by Bob Goff, and have found that they decline in impact with each new book that comes out.  This was really disappointing.  I ended up putting this book away before completely reading it to the end, which is why I gave this book 2 stars.",0,False,False,False,False,True,False,False
"I admire the idea and the causes that are represented but I really didn't like the poems. They seemed forced and contrived and not enjoyable at all. I kept thinking throughout the book, do I have to pretend I enjoy these poems?  Maybe the next one will be better. It wasn't.  I really didn't like the poems. Maybe they should have not focused so much on poem forms, and focus on poems that move the reader.",0,False,False,False,False,True,False,False
A true adventure,1,False,True,False,True,False,False,False
"When I order a book marketed as a mystery/thriller, I expect a relatively easy-to-read, entertaining book--a novel to be read for the story, and then given away or recycled.  What I do NOT want is a book with a plot that dribbles out information about what actually happened or is happening to the characters, or that makes the reader’s job difficult by jumping around in timelines, and/or shifting abruptly from one first-person viewpoint character to another.  Why should anyone bother to read a throwaway mass-market novel that transforms pleasure-reading into a demanding job?  THIS IS HOW IT ENDS is one of the worst examples I’ve yet encountered of a mass-market “mystery/thriller” that (1) makes reading the story as difficult as possible for the unsuspecting reader/purchaser, and (2) delivers next to nothing as a reward for the reader's effort in tracking the jumbled-up events.  This novel includes a couple of murders, and two female, angst-ridden, first-person  narrators (Ella, Molly).  Perhaps the following partial list of early chapter titles will serve to alert casual mystery/thriller readers as to what they are in for, if they want to attempt this book.  Ella Now--6th March Ella Then--6th March--evening Molly Now--6th March Ella Then--6th March Molly Now--7th March Ella Then-- 1st March Molly Now--10th March Ella Then--15th February  The chapters go on in the same fashion, with skipping-around “Then” dates for Ella and forward-going “Now” dates for Molly.  In my opinion, a novel writer has utterly failed at his/her basic storytelling task, when the reader must read the chapter labels to be able to tell which character is speaking, and the times when the plot events are happening.",0,False,False,False,False,True,False,False
"Having thoroughly enjoyed Greg Herren's BOURBON STREET BLUES and JACKSON SQUARE JAZZ I was really looking forward to this one. It was a colossal disappointment to say the least. Whereas the other two were light and witty and the hero was charming, this book was dark and depressing and the hero was an egoistic, jealous, and above all--STUPID bore. It was obvious from the word go who had abducted his boyfriend. So for nine tenths of the book, in spite of the school of red herrings that were constantly thrown at us, we were left to agonize at his ineptitude. And then there's the ending! Believe me it was all for nothing. Stick with the two books I've mentioned. Forget this irritating trip to nowhere.",0,False,False,False,False,True,False,False
"Very slow stories, not always clear.",0,False,False,False,False,True,False,False
"I've ever been disappointed in, when you go to their website to look at the images and they are small the lines look perfect and the image is really nice, but when you get the book you can see the lines are just not that great sloppy and sorta childish..Ive seen so much better out of this artist and the book had so much potential",0,True,False,False,True,True,False,False
"This is a fascinating book about the Apollo missions to the moon. Each chapter is devoted to one artifact related to the missions. There are lots of photographs included with the interesting facts about the items. My husband has been a lifelong fan of all things space related and he found this to be informative and entertaining. It doesn't require that you read it from start to finish, in the order it's presented. You can easily jump around from chapter to chapter if desired. It's also easy to pick up, read a chapter, then set it down until later. This would make a great gift for anyone interested in earlier space missions to the moon.",1,False,False,False,False,False,False,False
"Bought this book thinking it was a  who done it or a race against time. It was not. It was a let's make everyone feel good about themselves and all be happy book. Not that their is anything wrong with that. Just not my cup of tea. That said, the story is slow, everything is drawn out including how many times a day they have tea yet the characters are likeable except of course the one that your suppose to hate. I'm sure many people love this author but for me she goes on my never buy again list",0,False,False,False,False,True,False,False
"One of the worst books that I have read in a long time.  I was a big fan of her early books and gave up on the series a few books ago.  Lacking anything better to read I picked this one up and found it to be the worst one yet.  Marmee wasn't scary because all she did was give Anita an excuse to screw more men and the other bad guys didn't enter the story until nearly the end.  In other words very little action.  I have never read this series for the sex, I enjoyed the action.  It was nice to see a strong female character.  Anita is no longer strong, just sex starved.",0,False,False,False,False,True,False,False
great book good seller,1,False,False,True,False,False,False,False
The publisher Word Thomas Nelson Company produced this book with missing chapters. Chapters 13-20 out of 21 chapters are missing. The publisher did not include these as it is a publishing mistake.,0,False,False,False,False,True,False,False
"Delightful book, music.  Perfect for young chlldren, teachers and I (grandma) was singing the tunes in my car.  Loved the rain song for grandkids in Seattle.  Some time catch the author's course on the history of Rock & Roll.  Fascinating.",1,False,False,False,False,False,False,False
"""Pomegranate Soup"" follows the lives of three sisters exiled from Iran: the eldest, Marjan, a talented chef, the middle sister Bahar, haunted by an abusive husband and fleeing from a violent past, and the youngest, fifteen-year-old Lalya, who turns heads with her Oriental beauty and mysterious cinnamon and rosewater scent.  The three arrive in the sleepy, close-minded Irish village of Ballinacroagh determined to open an Iranian restaurant, which turns out to be exactly what the bland community needs.  The restaurant, though slow to take off, is eventually a success, and the three sisters soon have a network of friends and staunch regulars to defend them from the vicious gossips and bullying Thomas McGuire, who wants to buy out the Babylon Café in order to turn it into a disco.  Marjan blossoms, creating an herb and flower garden from nearly barren soil and using her talent in the kitchen to bring a touch of the magical to people's lives: the closet comedian Father Mahoney, who is transformed by Marjan's abgusht, the gentle, lonely widow Estelle Delmonico, who takes the girls under her wing and is soothed by the exotic teas served from Marjan's samovar, Fiona Athey, unwilling hairdresser with a thespian past, and Malachy McGuire, Thomas's sensitive Iberian son (product of his wife's fling with a shipwrecked Spanish sailor) who falls in love with Layla.  The novel is beautifully written, woven with flashbacks from Revolutionary Iran, wisps of Persian, and sprinkled with delicious-sounding Persian recipes for dolmeh (stuffed grape leaves), red lentil soup, baklava, dugh, abgusht, fritters, lavash bread, torshi, chelow, fesenjoon, a tribal herbal headache remedy (nutmeg, cardamom, cloves), and pomegranate soup, all of which are key players in the novel.  A delightful, hunger inducing read in the spirit and tradition of Chocolat and Like Water for Chocolate, ""Pomegranate Soup"" is a magical journey of Irish lore, Persian spices, and the healing powers of love.",1,False,True,False,True,False,True,True
high quality - good clear lines,1,False,False,False,False,False,False,False
"I purchased these pic books to share with my nieces and nephew some of their baby pics.  I will add them to their &#34;santa bags&#34; this Christmas.  The books are nice, tooled look. The flap is magnetic. Holds 48 4x6 pics as advertised.  I personalized each with a note on the inside cover.  I thought it was novel in this age of facebook and instagram.  We'll see what they think!",1,False,False,False,False,False,False,False
"A little expensive for a paperback, but the author is a friend.",1,False,False,False,False,False,False,False
Thorough biography of both Victoria and Albert and very readable,1,False,False,False,False,False,False,False
"A baker since a young age, Victoria Glass is an expert cake maker and owner of Victoria's Cake Boutique. The author of [[ASIN:184975263X Boutique Wedding Cakes: bake and decorate beautiful cakes at home]], she was featured in a recent retro-themed issue of the UK magazine Baking Heaven and recently released her second cookbook, ""Deliciously Vintage.""  ""Deliciously Vintage"" rounds up sixty favorite bakes from around the globe, including a wonderful selection of British standards (Jammy Dodgers, rock cakes, fat rascals, Chelsea buns, Bakewell tart, Battenberg cake, puddings) as well as international offerings (Australian Lamingtons, French madeleines, eclairs and clafoutis, South African melktert, Austrian Sachertorte, and many American contributions such as Mississippi mud pie, hummingbird cake, and  Boston cream pie). Each recipe has a charming little story that gives background on a particular recipe; I found the British ones particularly amusing with schoolyard humor (""squashed fly cakes"" for Eccles cakes, ""dead man's arm"" for the jelly roll).  Divided into biscuits and cookies, small cakes and bakes, large cakes, pastries, and desserts, you'll be sure to find the perfect baked good for any occasion, whether a dainty tea party (madeleines, Florentines, cream buns, lemon drizzle cake), elegant European coffee (Opera cake, Sachertorte, Kugelhopf),  to a (children's) birthday party (cute butterfly cakes, PB&J cake, devil's food cake - hot chilis optional, although the chili horns make a particularly devilish touch indeed!). Best of all, ingredients should all be commonly available at your local grocery store.  Recipes are given in Imperial and US (volume) measurements; along with ingredients, you will also find a list of all required bakeware at the bottom of the page. I made the Chelsea buns and the Bakewell tart first; the Chelsea buns are much leaner than traditional American cinnamon rolls (also featured in the book), and you can substitute whatever dried fruit you have on hand for the filling. Victoria's instructions are straightforward and easy to follow, with helpful hints throughout (she was also kind enough to write back promptly when I had difficulties with a test recipe).  As with other Ryland Peters & Small titles, layout and design deserve a special mention. The book has a delightfully retro feel about it, from the red-and-white trim on the cover and matching endpapers to the old-fashioned china and linens in the photos. Each recipe features a full-color photograph on the facing page, and the background of the page featuring the recipe carries over elements from the staged photo. I love that touch with all their books as it lends a sense of continuity that serves to tie the recipe and its photo together.  I loved the wide range of international desserts from the UK, Finland, France, Australia, Austria and the US, and these are simple, down to earth bakes that can be accomplished in a relatively short time. Victoria did a lot of baking with her mother and grandmother as a child, and that love shines through in ""Deliciously Vintage;"" it's sure to delight bakers of all ages and there is enough variety to keep you baking happily for many months to come!  (Review copy courtesy of Ryland Peters & Small)",1,False,False,False,False,False,False,False
"Agnes Desarthe's Chez Moi is a classic novel in the style of [[ASIN:038542017X Like Water for Chocolate: A Novel in Monthly Installments with Recipes, Romances, and Home Remedies]] and [[ASIN:014100018X Chocolat]] that revels in the sensual and emotional power of truly great food. Its narrator, Myriam, is a talented cook with a forged resume and a past tainted with disaster. At 43, Myriam feels that her life (including a failed attempt at motherhood) has been a failure, and her dearth of organizational abilities always leaves her in a bind. Her latest attempt is to open a restaurant with a staff of one: she doesn't want to hire waiters, cooks, or dishwashers, and she has no idea how a restaurant is run.  Despite a life tainted with tragedies, Myriam whips up extraordinary culinary concoctions that delight her audience. She shields herself from emotion with food, willing herself to forget about painful past betrayals and near-misses. But her small restaurant, which she's christened Chez Moi (""My house""), is her home, for she can't afford to rent an apartment and instead sleeps on the donated banquette and bathes in the large stainless steel sink.  The descriptions of food are heady and sensual, from delicate sauces to silken desserts. Ever practical, Myriam reuses things rather than throwing them out, and comes up with one menu for adults, another to cater to children.  Despite her lack of advertising (Chez Moi doesn't even have a sign proclaiming it's a restaurant), her creations attract a regular crowd of schoolgirls, young children, and workers. The neighboring florist Vincent, with breath that could kill an elephant, expresses romantic interest in her. When the talented waiter Ben appears, he helps Myriam by creating a website and bringing customers (and a catering business). Myriam is fascinated by Ben's physical awkwardness (he seems to have some mild physical impairment) and his asexuality (finally, a strong asexual character whose personality isn't defined by his asexuality!), his broad range of knowledge, and his talent in the kitchen. Ben puts Myriam in touch with a romantic figure from her past, and this has earth-shattering consequences for the timid, haunted Myriam.  There are mentions of Myriam's Jewishness, although fleeting, and of her family: successful little brother Charles, an eccentric aunt, and her disapproving parents, and the role that all of these characters have played in her development. Myriam's past failures threaten to engulf her, until her new network of co-workers and friends gives her the ability to move on.  Beautifully told, this portrait of a haunted woman and her talent in the kitchen will be sure to delight fans of Joanne Harris and Laura Esquivel.",1,False,False,False,False,False,False,True
"I am a former elementary school teacher, but I am currently a paraprofessional in a middle school special education classroom.  It is a mild intellect class, so the kids have low reading levels. The reading levels are slightly higher than most of our students with lexiles in the 500-600s range, but for guided reading that's okay. There are 6 sets of 6 cards. Each card is heavy weight and laminated. I was impressed with how sturdy they are! They have lots of great photo illustrations which are interesting and engaging. The non-fiction subjects are appropriate. Half of the cards are science themes and the rest of social studies. There are teacher cards that go along with these with general questions to ask of the students. There are no answer keys, but the questions are general enough that there are several possible correct answers. These will help a lot with summarizing non-fiction text! The classroom teacher that I work with loves this set so much, that she plans to purchase some of the other guided reading sets available.",1,False,False,False,False,False,False,False
"Nene Adams makes history sizzle!  I have never liked historical romances or mysteries!  Ever!  I surprised myself when I read all of Nene Adams books in a week.  Fantastic characters and she makes the history tolerable, if not interesting!  We need Ms. Adams to write more of this character.  Her brilliance and her flaws are very well crafted.  You cheer when both women are happy and cry when they feel sad.  I enjoyed the series.",1,False,False,False,False,False,False,False
Lacked in every area.,0,True,False,True,False,True,False,False
Not bad but they’re a bit weird,0,False,False,False,False,True,False,False
Touching story You can really feel the journey he was on & appreciate life more,1,False,True,False,True,False,False,False
A beautiful illustration to hang on wall or refrigerator during Christmas. Flaps all easy to use. A sweet little holiday ritual.,1,False,False,False,False,False,False,False
book & story. Loved it and so did my 32 year old son for his new born daugther,1,False,False,False,False,False,False,False
"I've used this cookbook for years.  It has some wonderful, easy Southwestern Recipes.  Now, I want to buy it for my duaghters.",1,False,False,False,False,False,False,False
"This is 20 pages of simple sentences. Worst program i have purchased to date. Super tedious, labor intensive manual, work book is not designed to be able to remove pages or copy for your own records. This workbook should be included with the manual.  Seeking alternative English courses.",0,False,False,False,False,True,False,False
"I'm looking for a very good edition of Shakespeare's complete works for my kindle. (I used to own one of those small print books in my youth, many decades ago, but I can't read it any more.)  So I tried this one: unfortunately, although the content is excellent, the kindle edition is completely unreadable (download a sample before you buy): in trying to make it look like the printed book, they made a terrible decision. It looks like the kind of bad print you get when the ink is running out in an inkjet printer.  Ugh!",0,False,False,False,False,True,False,False
"The book has some helpful tips, like:  1. Other than for famous people, a memoir is more literary than historical. Expression is more important than information. Beauty more than accuracy.  2. Memoir isn't always about the memories, but the bigger picture, like 'survival in Auschwitz.'  3. Discovery is the thing.  4. The things which good writers always have in common - a) writers write (most do every day) b) writers read (ditto).  5. Add variety, make it eclectic. Look at other books' first lines.  6. Use a map to trigger memories.  7. Scenes are vital.  Showing more than telling. Sight, smell, touch, sound.- make a reader dream.  8. 'Automatic writing' - like start with 'on' and just write whatever comes to mind to generate ideas, new thoughts.  9. Write from the heart - warts and all.  10. Characters are the soul of creative nonfiction, even for memoirs. See yourself and people as characters and life between them as drama.  11. Read your draft out loud.  12. Metaphor is the source of all meaning. Adds layers of meaning. Make it new, like 'business is a dance.'  13. Adumbration -suggest what follows.  14. Develop a rhythm.  15. Do outlines last.  The book is a fast read with some helpful tips.",1,True,True,False,True,False,False,False
Loved this beginner book on how to use up all of the faux cork sheets.  So many great gift ideas!,1,False,False,False,False,False,False,False
Very disappointed with the content of this book 😒,0,False,False,False,False,True,False,False
Tried four recipes so far- loved them all. Just wish there were more photos in the book.,1,False,False,False,False,False,False,False
Every page has a crease running the entire length of the book about an inch and a half from the edges.,0,False,False,False,False,True,False,False
"Why the publisher describes SAIL AWAY: A NOVEL as “effervescent” is beyond me.  There are two heroines (Amanda and Suzy), and the author treats both of them so badly, I should have stopped reading at the end of Part One (p.54).  At that point I was already feeling depressed by all the bad things that had happened to the two women (especially to the positive-thinking, resilient Amanda).  Suzy is a once-famous, over-the-hill, out-of-funds actress who is forced to accept a role in an extremely small-time production of an Oscar Wilde play, just to stay marginally afloat.  Once the cast travels to Zurich, the production is canceled, and everyone is stranded without funds.  Amanda is a widow whose purchase of a new flat falls through at the last minute, and her grown children won’t even give her a place to stay.  In her efforts to find affordable lodging, Amanda runs into rental clerks who con her and treat her like she’s a stupid old fool.  The author uses these depressing setups to bring the two women (and some others) on board a cruise ship.  (Amanda books a cruise for the food and lodgings; Suzy wangles an entertainer’s job to work her way home from Zurich to London.)  The middle part of the novel describes mostly inconsequential shipboard happenings (unpleasant shipboard friendships for Amanda; stage disasters for Suzy).  A slender mystery develops during the cruise, as Suzy and her companions learn that one of the cast members actually died back in Zurich.  This is extremely unsettling news, because someone on the ship is in a cabin booked in the deceased cast member’s name.  Eventually, Amanda’s and Suzy’s plotlines merge.  Amanda and a friend of Suzy are placed in mortal danger; they are rescued by Suzy.  In the final 20 pages, the mystery is solved and the loose ends are tied up, in an unbelievable and unsatisfying fashion.  The fact that the main characters are given a free first-class return cruise, with all the perks, as a reward at the end, is NOT enough to rescue this downer of a book.",0,False,False,False,False,True,False,False
