text,label,rating
This is heavy duty and can handle charging my battery powered machines.  Easy to use.  I'm going to mount it on the wall.  would buy again.,1,5.0
Bought this in March. Wires are very thin and crack like hard plastic but just slightly thicker than hair on your head.,0,2.0
"I''ve really had it with apple stuff that is too complicated to use.  Since there is no instruction book it needs to be intuitive.  Got the band on with the shorter piece - I have a VERY small wrist, but the watchband is so thick that it won't wrap around my wrist so that I can put it on.  The watch face is bigger than the top part of my wrist.  If the band were thinner or more pliable I might be able to put it on.  Interestingly, the WATCH keeps telling me when it fails to pair that ""the watch must not be on""  If it''s giving me that message it''s obviously ""ON"".  I'll update if I ever get it on my wrist and paired with my Iphone 8plus/  Oh and you get a USB cord but no way to plug it in to anything ie., no power box.  For what this cost they surely could include that part.  FRUSTRATING FROM THE MOMENT YOU GET IT PLUS IT'S REALLY  UGLY WITH THAT BIG HEAVY BAND.  My Iphone software is up to date but it still won't pair with my phone.  If the phone isn't ""on"" please direct me to the on button.",0,1.0
"What can you really say about a USB stick (flash drive)?  They either work or they don't.  This worked good, with what seemed like faster speed that a 2.0 version.  When plugged into a 3.0 USB port, it responded well.  Nice capacity too, as I would not buy anything less than 128GB these days, which is what this is.",1,5.0
To thin. I have ordered better in the past. Unfortunately didn't keep the brand name or company name. Thought there was a standard weight for paper used.,0,2.0
Must have a PHD to connect to system with the inadequate instructions provided.  Cannot understand voice on system- muffled: cannot hear it.  It took me several days to get it to work.  After 3 days customer service responded with information I already had.,0,2.0
"Outstanding camera, outstanding value! I have cameras 4 times more expensive than this one and it out performes them in almost every way. Easy to setup and offers plenty of nice features. You can use this camera on your network (home Wi-Fi network) or you can purchase the service that allows you to view and record remotely via cloud. The lowest plan is $29 a year and goes to $225 depending on your number of cameras and hours of cloud recording. Captures and transmits audio. It also send notifications when motion or sounds are detected, both are configurable. A great little camera that offers a ton of value.",1,5.0
The case is a very hard plastic.  My iPad would not stay firmly in the case therefore it was useless to me!  The one thing I would have appreciated is the deep grooves that would have allowed it to stand at angles without slipping and falling down!  That is a feature that is lacking in most iPad cases IMO!  I returned it,0,1.0
This item was very easy to install.  The instructions easy to find and follow.,1,5.0
"I had the wrong understanding about what is involved wit this device. I keep getting charges and am unable to watch any movies using the device. Please advise.  Further more, there was no pamphlet on usage or listing what I am buying.",0,2.0
Not very good. I know these were cheap and I got what I paid for :(,0,2.0
Just as expected and shown.  Aluminum signs.  They are what I would consider medium weight.  4 in a pack.,1,5.0
"I noticed it had a slight crack in the corner, no biggie. it came with a whole kit.",1,4.0
I like the storage capacity of this device. Unfortunately I had ordered the wrong one so I submitted for a refund/replacement. The seller was very accommodating and making sure I was completely satisfied with my purchase. Not only would I buy this product again I highly recommend it.,1,5.0
"I am going to provide a list of pros and cons... but to summarize, I am really disappointed.  The most disappointing thing... a HUGE BLACK box that you must use.  They ""say"" it can be flush mounted to the wall - but NOT without a giant black brick below it.  There are multiple photos in the ads of the TV ""in use"" but not a single one that shows that ugly black box!!!  Here are my thoughts... PRO...  (and they are weak) - A fairly good picture. - Mediocre sound. - The art option - which is also on the con - so it kinda wipes this one out. You chose a piece and it will stay on for up to 4 hours.  There is a setting to adjust 1, 2, 3 or 4 hours. - The best ""pro""?  The white frame was easily installed (it has magnets- but the little plastic pieces to secure the outer plastic to the frame are SUPER hard to secure.  Good luck.  I have provided a large number of photos to show all that I am outlining. - It's a smart TV - which means you can hook up to your wifi and watch your netflix, prime, hulu, disney+.... but I will say I had to login my ""samsung acct"" in order to ""load"" my Amazon prime.  Really?  Just more ways for Samsung to follow you - you have to agree to them tracking/tracing you.  GRRRR... I should move this to the con list... another pro/con that wipe each other out. CONS.... - First and foremost - that UGLY black box.  Approximately 9""x4""x1 1/2"" .  You cannot use the tv without it.  The power cord plugs into it.  If you planned on flush mounting (which is included with the TV - the most complicated and awful install imaginable) you will have an ugly black box under the TV. - We had to purchase an adjustable frame to mount to the wall in order to hide the black box behind it.  AND a white power cord so that the ""showing"" cord is at least white.  I may hire an electrician to put a plug in behind it but at this point you have to wonder how much more I will spend to make this work as the photos all show.  GRRRR - The remote. Good luck getting the back open to put the batteries in!!  It doesn't just ""slide"" open as the only direction on this is printed on the remote - and arrow pointing to the end of the remote.  If you find yourself with one of these TVs - here's a hint... get a dime.  Gently work into the top where the red plastic (the infrared tip) and the white body of the remote... wiggle it - ever so gently - back and forth... We eventually got it open.  Sheesh. - We attached the ugly black box to the back of the TV which means we had to install the pull away mount to have room to do that.  So NO flush mount - which I was really looking forward to. -  The art.... very pretty.  You get to see ONE - You MUST sign up, with a credit card, for a 31 day free trial to see any others.  It also will not allow you add your own photos unless you sign up.  It costs $4.99 a month after the trial.  There are a lot of art options - but is it worth $4.99.  I am on the fence.  Because it doesn't ""look"" as I was lead to believe it would look like - a flush mounted frame.  -  Overall, I am hugely disappointed.  The ads are very, very misleading.  You will find in the official description the mention of a ""mini box""... which the black box clearly is not - ""mini"" in anyway. Also, you should know that if you purchase an adjustable wall mounting kit, you will likely need to alter it to fit.  We had to rig with TWO mounting sets to make it work - The arms were not long enough.  We also tried a larger kit but it showed beyond the edges of the frame even though the mounting kit was meant for a 32"" TV.  Eh. For those that are curious - this TV is manufactured in Mexico. I would recommend looking for something else - unless you're cool with the ugly black box, a monthly fee for art and a lot of cord dangle.  We did make the choice to keep it - for now.  The thought of trying to repack it was overwhelming.  And in all honesty, we had NO IDEA how much we were going to have to go through to make this work.  If we could have seen into the future, we would have taken the 3 hours to repack and return it.  Live and learn.  I really hope our experience can help others avoid our mistake!",0,1.0
Did not work Had to return,0,1.0
"For the last few years, I've started taking a power strip with me whenever I travel. You never know if you're going to have enough outlets for phones, etc. Usually I take a full size one with me, but this one is much better. The size is perfect! Plus it has the USB ports. I personally only need 1 or 2 outlets max, so that's covered. Then my phone and watch use the USB ports. This works well, too. It doesn't say anything about being a fast charger, but the speed is good enough that it made me think that maybe it was. I like the smaller size because it doesn't take up a lot of room. I really like this!",1,5.0
"So far, picks up radar real well. Remember, the law must have it on before it will pick up",1,5.0
"Decent ear buds. Definitely not the best sound quality, but they are reasonably priced and easy to pair and use.",1,4.0
Loved this,1,4.0
Comfortable and useful. These are perfect.,1,5.0
"i have hemmed and hawed for quite a while  about  a Fire Stick or a Roku ......do i, dont i, do i dont i ........i barely watch TV and my TV in the room where i spend most of my time in has only one HDMI port .. so i finally got it on prime day for only 20 bucks and put it on my bedroom TV .. the thing is when im watching TV i fall asleep !!!  but it was SIMPLE to set up and  i only downloaded a few apps so far  like Netflix, Youtube and FB  HAHA  .. i already pay enough for cable  so now i gotta figure out is it worth it to dump cable and get hulu or sling i dont want to lose the channels i have now though  I have to investigate as to what hulu and sling actually offer as far as channels go  and of course the reg channels  cuz then if that's the case i'd buy another Fire Stick for my other 2 TVS and toss the cable bill !",1,5.0
"Set of 3 carry bag sets.. made really well with thoughtful aspects and could work for so many different things.  However, the SMELL of these bags will destroy ANY of those thoughts.  2 stars for the possibility of use.... ZERO stars for the actual bags.  I am so disappointed.  Went right into the trash - the smell is like moth balls mixed with gasoline.  Will drive you out of any room these bags are in.  I am sorry to say - I could not recommend these bags to anyone for any reason.",0,2.0
The piece you plug into computer missing too late to send back now useless- didn’t open box until this morning only mouse & instructions in box the “nano” missing,0,1.0
"After several attempts, I was unable to download a single game app, nor could I create and order the case that was supposed to come with this tablet, as ordered through QVC'S deal with Amazon.  I'm unsure as to why this tablet is being sold  to innocent people.",0,1.0
Returned,0,1.0
This stereo splitter made it easy to hook up my iPod to a couple of Bose revolve speakers.,1,5.0
Very  bulky,0,2.0
"First my wife was excited I ordered her the WHITE, SILVER, and PINK IDance headphones she saw depicted on Amazon. Instead she got shipped ORANGE and PINK, and she hates ORANGE.  She still agreed to try them but; 1) the volume in one earpiece was twice the volume in the other earpiece on all songs, and 2) the Y cable attached to both earpieces is really cheap, and moving it around, caused static in the earpiece. Have to find some other brand for a tiny woman's head.",0,2.0
"I hooked these up right away and they did seem to help with speed of my local area network.  They are very thin, but sturdy so they don't kink up easily, as some cables will.  I like them and might get some more for other connections in my network.  Unfortunately the cables are a little short and I just barely got one of them to reach.  If I get any more, I'll have to see if they make a 10 or 12 foot version.  Other than length, the only other downside I can see is that these are somewhat pricey.  You get what you pay for, so they may be well worth it.",1,5.0
"UPDATED REVIEW REDUCED TO TWO STARS JUNE 2019  We've had trouble with the remote for three months now. It works sporadically at best and has finally died entirely. This is a major problem because you cannot do important stuff with the sound bar without the original remote control. Such as.... rebooting it. If you change your WiFi network like.... getting a new router, then you cannot simply go to the app and update the connection. You must reboot the entire sound bar via the remote control only. WHICH DOES NOT WORK AT ALL. This design flaw has rendered the entire sound bar none functional because it cannot connect to the new Wi-Fi - going back to our old router isn't an option because it died. So now I have a sound bar that technically is operational, yet cannot be used. Our Bose 500 sound bar was able to be reconfigured for the Wi-Fi swap because it's remote works like a champ - it's also significantly simpler in design than the 700 remote. (I'll end up spending fifty bucks for a new 700 remote and that really aggravates me)  ******* Original review before the drama*******  We've had an older Bose Solo 15 Series II TV Sound System in our living room for a couple of years and we've been pretty happy overall. I recently put the Bose 500 version of this sound bar in our master bedroom and was amazed at the difference, so getting this 700 for the living room was a no brainer. I mostly just expected them to connect as a group and have the same sound, but this 700 is better than the 500.  It's a long, narrow, sleek looking unit with glass finishes that makes it almost invisible in front of the Tv.  Our Roku fits alongside without drama. The connections are via digital optical cable or the HDMI. Just turn off your TV speakers - not mute, off from the tv settings. You need to use the included wired headset to fully set the speakers for your room's accoustics. I'm using this bar with a 55"", 3 years old, Sceptre dumb tv and a Room streaming stick - the connection was immediate and drama free.  You must use the Bose app to get full functionality out of the sound bar. The app let's you connect two or more Bose speakers with the tech and use them all simultaneously as a group to play music or audiobooks etc. The app also starts the set up for the Alexa link and the streaming services like Prime, Tune In, Bluetooth streaming and others. You can also set 6 favorites as one touch launch options.  Alexa works fine through the sound bar, but the response speed is noticably slower than through a regular Echo. I get a glitchy message saying ""This unit is unable to perform routines"" every time I say ""Good morning"". Good morning triggers a specific set of actions from Alexa to turn on our bedside lamps, the bathroom lights, turn off our porch lights,  give me the weather and then our daily news brief. Despite that glitchy message, every morning, the Bose performs our routine flawlessly.  It's weird, but not a big deal really.  The sound quality is excellent and immersive in multiple settings from music to a movie. The app let's you adjust the sound quality and balance with bass, treble and center. You can also set it for dialogue mode to enhance/clarify voices and reduce background noise - this is very handy for the news or a talk show. Take some time to adjust the settings for what your ear really likes and you'll be amazed at the fullness of sound and all the background details.  After two weeks, I'm incredibly pleased with the build quality, looks, sound and full functionality of both the 500 and 700 units. The 700 wins out by a nose over the 500 for us because the sound is bigger, but mostly because the remote control is better. The remote lights up when you lift it and you can find the buttons instantly. I programmed our TV to the Bose remote and it controls the sound bar, channels up and down and power for both the tv and the sound bar. Bottom line is that I am now looking at buying another 700 for the master bedroom and moving the 500 to our guest suite so we'll have the full set.",0,2.0
"If you are appalled by the prices of HDMI cables in the brick & mortar stores, look no further than here.  These Mediabridge cables are well made and very affordable at a fraction of the cost of the HDMI cables available in stores.  I have had no problems with these.  The picture & audio quality I get are first rate.",1,5.0
"Bought these to use with our Ring cameras.  They were easy to install.  At install time both batteries were at 100%.  Just over a matter of days the trickle down would begin, my straw was when it got to 22%. I decided to go get the Ring ones instead,  now everyday they get charged back up to 100%.  I should have just spent the extra money on the Ring Solar in the first place, wasn’t worth messing around with these.",0,1.0
"Great solution for cleaning my telescope lenses.  Removes lint and specks with no streaks, superior to other cheap lens cleaning solutions.",1,5.0
"When see you're buying Bose and the $200 price, you automatically think you're going to get a crystal clear, high quality sound from this soundbar. But you don't get that.  What I got was sound that was not all that noticeably better than the speakers built into my new-model big-screen Vizio TV. Yes, I am connecting the TV to the Bose Soundbar using the optical cable. So disappointing.  And, let's not forget that unnecessarily big remote control included. It's too big and uncomfortable to hold. I hate the remote control.  Oh, and remember, there are no buttons whatsoever on the Bose Soundbar itself. If the remote ever breaks, or if it is lost, your Soundbar is useless without it.  The build quality seems solid, but what good is that if the sound quality is so subpar? Considering the disappointing sound quality, this Bose Soundbar is way overpriced. Don't get me wrong, you can hear decent sound from the TV...it's just that since it isn't much better than what you can get from your newer HD TV, why bother? Now, if you have an older inferior TV with very low-watt speakers that produce tinny sound, the Bose Soundbar will make a bigger difference for sure.",0,1.0
"The est'd delivery date was June 26th and it arrived on the 25th, which was 2 days after it was ordered. It all came packed as shown, though there was actually an additional carry case-ette forthe 3 neutral density filters which is not shown in the image . For the price, great deal. Delivery timing was amazing and communication with the seller is consistent and conscientious . .",1,5.0
"Perfect and does the job. I had to google the instructions. But it’s super easy set up. The little usb part that needs to plug into your laptop to talk to the mouse, is plugged into the under side of the mouse, simply pull out and stick into the laptop, switch the button on the mouse (on bottom) to on, and as long as charged up, it’s ready to go. Battery life is banging. I’d recommend. It’s light and not super quality,but it’s doing the job and it’s light and comfy. Recommend.",1,5.0
"Not super fast.... and it had to do about 100 updates once I got it up and running.  BUT..... It is windows 7 which is why I bought it.  I haven't owned a Dell in quite some time, we'll see how that goes.  Also, it does NOT have microsoft office at all... If you want a wordprocessor, plan to purchase or pay the download. I will update as I use it if there are any glaring issues.",1,4.0
"I bought this for my Nikon 18mm- 10 mm lens. The are a bunch of these replacement hoods out there and this one seemed reasonable.  I received it today and put it on the lens.  It is a screw on hood,  not a bayonet mount like the Nikon HB32.  It took a while to get it on right as the threads are not a perfect fit.  I get it on the lens and look through the viewfinder.  There were a couple of dark spots sheer you can see the hood at 18mm up to about 24mm.  I tried talking off the filter and it was even worse,  then I tried to screw it in even tighter, but nothing worked.  The lens cap holder and brush are nice,  but the hood is useless.",0,1.0
Has major limitations. Could not load one movie on there just because it was over a particular size even though the disc itself had Oodles of space. Absolutely worthless.,0,1.0
"Changing my earlier review.These have only lasted 2 months before dying.Until last night they were awesome, but suddenly they just stopped working",0,1.0
"after receiving the sd card. I used a tester app and found that my sd card came with 48gb. The write speed was no where near the supposed 180. I'm very upset, I thought it would be legitimate because it was sold and shipped by Amazon.",0,1.0
After I received the butterfly bag I was not sure if my great niece's Kindle with the big rubber protector would fit. But it fits perfectly in this bag.,1,5.0
"I purchased this along with a weather station - which was good because the weather station did not come with ANY type of post.  This one is adjustable. - you will need a wrench.  It helps to have 2 people when installing and adjusting.  The post itself is weighty in my opinion.  Feels like it will last for a few seasons on the north oregon coast front.  It is painted (I believe) - a gray color - it's not shiny, but not matte either.  Time will tell how long it lasts and having said that,  I never hesitate to update my reviews should new info seem useful.",1,5.0
"Darn thing is just unreliable on full Linux distros and ChomeOS. Works fine for some time, then decides it doesn't want to connect.",0,2.0
Great for a 1 discrete cable,1,5.0
"I really have no use for this, it does nothing i ask, i can stand directly in front of it, ask a question and it does not respond. I wish i would have returned it.",0,1.0
I've tried SEVERAL times to program channels. Still cannot change channel by using the numbers on the remote. I will be returning this item.,0,1.0
"I had two wireless chargers that worked fine until the dreaded micro-USB connections stopped working.  This is a good replacement and the way the wire plugs in it seems like it would be relatively sturdy, and less likely to develop problems.  But really it's time to get rid of micro-USB.",1,4.0
"Update: these randomly stopped charging shortly after the warantee timeline expired. I did use these to work out and I’m wondering if my sweat impacted the battery life. I did try to contact the seller and Amazon and I was out of luck. Waste of my money. Cannot recommend.  Original review: These work super well! I read MANY reviews before buying this product. I wear these when working out and despite my sweat, and even when wearing glasses, they stay in fine. I have had no problems with bluetooth connectivity across several devices and it holds a charge for quite a long time. I am so grateful for this product. In our small home, I can do a YouTube workout while my spouse is sleeping without waking him. Just 5-10 years ago this technology wasn't available or at least so cheap. This is great.",0,1.0
"Our son set this up in less than 30 min and was able to start working on his homework with it. He likes the touch screen and most of the kids in his 7th grade class have Chromebook laptops. I would suggest going with more expensive FHD version as the 1080 HD isn't as sharp as what's more standard these days. Processing power is more than enough to do everything he needs to in 7th grade. Of course he also uses to play Minecraft as well and says it works well for that. All his Bluetooth devices, mouse headset, etc. work great with it. Overall very pleased with this touch screen laptop and would recommend for 5th grade and above.",1,5.0
"The sound is very, very low.  Also, I will need to get a magnifier to see the upper right hand boxes. I followed instructions and got my e-mail in and checked out only a few things, but because the sound is nearly impossible to hear, I would like to return.  I immediately returned it to the status it was when received.  I did purchase earbuds, but no time to try them out.  Am working a lot before the holidays, so haven't had time to re-try and decide what to do.  Very disappointed as I read the sound was greatly improved.",0,2.0
Good Product,1,5.0
Good Product,1,5.0
It didn't work when I got it.,0,1.0
"Let me preface with a little about me. I'm a 50 something woman who mainly uses headphones while on the treadmill (walking not running) or when traveling. I'm not an audiophile by any means. I absolutely love these headphones! These are the first Bluetooth headphones that I have used personally. It was quick and easy to connect with the Bluetooth. It also comes with a cable so you can connect it to your phone or device that way if you prefer, or if you don't have Bluetooth. The ear cups are really comfortable. The noise reduction seem really good, especially when compared to the earbuds that I was using before this. I am very pleased with how nice the sound quality is. For my purposes, it's excellent! I saw my husband admiring these and I made sure to let him know that these are MINE! We'll see how that goes!",1,5.0
"If your kids throw things this will not save the remote. We have dropped it a few times and its fine. But when it was thrown at the stairs it still cracked. Basic protection, but not enough to save from angry children!",1,4.0
I was doubtful when my husband said we should order this so we can play our ipods in the car. The sound is incredible and to have my ipod in the car makes commuting bearable! Such an economical purchase and works well in my 2007 Lexus. Highly recommend this product.,1,5.0
"I'm pretty sure all new power strips should come with USB ports like this one does. Great value power strips that works well. Very convenient to have the 90 degree plug as well, works perfect for outlets that have something pushed up against them.",1,5.0
"I purchased this to save my recorded programs/movies from my Dishnet Hopper 3.  Worked great.  I wasn't clear if it came with a usb or not, so I purchased one... DON'T.... It comes with one that works perfectly.  I keep it hooked up to the hopper, so the nice short cord is useful... (about 1 ft).  If you need a longer one, then perhaps you'll want to purchase one - but not necessary otherwise.  It was super easy - plugged it in, a box came up on my TV that asked if I wanted to update and format - I clicked yes and that was it.  It was ready for transfer of saved material. The drive itself is approx 5:x4""x 3/4"".  It is black and has a little flashing light when it's being used.  I had things sorted on my Hopper in ""files"".  So far, I cannot figure out how to make folders on the hard drive, so everything is just mixed on the hard drive - that means looking thru about 200 titles - Eh - but the point of the hard drive for us is to save the content if we have to replace the Hopper at some point.  It is easy to move the files back and forth.. And you can play the movies from the hard drive.  It did take quite a while to transfer, we had about 50% of our Hopper memory - a number of hours.  But no biggee to me.  So far, I am happy with my purchase, however, time will tell.  Having said that, I never hesitate to update my reviews should new info seem useful.",1,5.0
I have used this brand for years without a single failure! Great price!,1,5.0
Update 2-they sent a new warranty replacement. Good company. Update-  was 5 star until they left headphone died after 1.5 years.  Will contact support. old: love them.  a bit noisy when you're jogging.  but solid for biking or chilling around the house,1,5.0
"When we received this extender, we tried to set it up consistent with the included instructions. It would never set up properly. We called the Customer Service number 15 times. Each time it would ring about 5 times and then switch to a busy signal. In view of these problems, we sent it back.  We definitely would not recommend this extender.",0,1.0
Returned because we couldn't get item to sync with Boytone phonograph.,0,2.0
"I love the Transcend cards, have always bought them for my cameras. I find that, dollar for dollar, they are the best value and quality than any other card on the market. I own a Canon Rebel and take a lot of pictures. To me, the optimum size is this 8GB for storage. I usually take two of these cards with me when I go on vacation and, although I take a ton of pictures, usually still come back with some room on the cards. I highly recommend this brand and size of memory card for any amateur photographer out there. You won't find a card like this, at this quality and reliability, for under $13 anywhere else.",1,5.0
"The adapters worked when used the first time. After the first use, they rarely worked. If the connecting plug was wiggled or moved just right, the adapter would work. Any type of plug that had any weight, when plugged into the adapter, would not work. Having to spend several minutes to get the adapter to work, and then it would fail again, was very frustrating. I would not buy this product again.",0,1.0
"I am very pleased, look good, high quality.",1,5.0
It's hard to remember what all the buttons are for and getting the preferred radio station to be your choice...oh heck I don't know... I gave up on it. I did change the time due to daylight's saving time and that took forever.,0,2.0
"My daughter and I went to Spain this past spring. We had several international plug adapters between the two of us for our phones, power bricks, and fitness trackers. None of them had USB outlets, so in addition to the adapters, we had to have a bunch of charging bricks, too. This compact design allows you to plug in your devices in  EU, UK, AUS, as well as the US.There's also a type C port.  I could have gotten by with just one of these for my charging needs. When you have limited luggage space, you want to pack minimally. I've tested this at home and it works fine here. I did find that the USB ports were a little tight and I had to push harder than expected to get my cables plugged in, but once they were plugged in, they worked. My daughter says she needs her own now, for our next trip.",1,4.0
"This mount is missing a pin that keeps Sony Action cameras from spinning when tightened onto the mount. As a result, when I took my action cam surfing for the first time, it unscrewed from the mount and thankfully was saved by the leash attached to my board. The Sony official surf mount has this pin that keeps the camera from rotating, and thus doesn't have this problem.",0,2.0
Very easily installed and linked with Alexa. Works wonderfully.,1,5.0
This mouse has always guzzlers batteries barely lasting a month at anytime but I used it so infrequently It wasn’t worth it to buy a new one. But now mid project it just died no battery able to revive it its freaking ridiculous.,0,2.0
"This is the 2nd Elgato Thunderbolt 3 dock that Amazon sent me - the first one lost connection to the display using USB3 or Displayport connections every time my MacBook Pro 2017 was reconnected to the dock. Sometime it would lose the display after a reset.  Amazon replaced it under warranty with another one - this  does exactly the same thing. In reading reviews, it is a common problem with Elgato docks. I recently upgraded to a 2019 MacBook Pro 16"" and it does the same thing. In the end I got so fed up with connecting and reconnecting the USB 3 cable from the Elgato to the display every time I docked my laptop that I ordered another brand, the Belkin Thunderbolt 3 Dock Pro and it is behaving itself beautifully. I also notice the newer model of the Elgato has the same problem.",0,2.0
"First of all, these arrived earlier than expected. I ordered 2 pairs - one for my daughter & one for me. We've been walking a lot and the earbuds we've been using are just uncomfortable. I have been looking for some inexpensive headphones for a while I haven't seen anything for less than $12. I got two of these for about the price of one pair at the store. We didn't need any super performing headphones. We wanted just basic ones that sounded decent. For the price they are quite adequate. They are not very bulky and the sound quality is better than expected. We are pleased with our purchase.",1,5.0
Junk I've had headphones eairbuds for one year and 32 days I've had headphones eairbuds for one year and 32 days They quit working,0,1.0
Just the right size for a bedroom.  Has a sleep timer and a beautiful picture.  Good value.,1,5.0
"Oh my, what a tangled mess. The retractor barely works. Had to tug on both sides to release the wire and when I tried to get it to retract it tangles like drazy.",0,1.0
This is NOT for the Ipad 2017 model as noted it is.  Not even near the right size.,0,1.0
"Always check the cord before using.  when i used it, it had a short/ground.  Then it was too late to return since it had been a year. The cord looked nice but with a ground, it was useless. Then i couldnt put another connector cause the wires are too small.",0,1.0
"This camera was a disappointment. Pictures are good during the day, However it does NOT capture everything RELIABLY! Seems to go on & off! I watched a neighbor walk past my house and the camera didnt even capture that! Only (reliably) seems to capture stark, stronger movements, like from vehicles.  Night vision was awful more than 15 feet out, and in all, I was not at all happy with it.",0,1.0
"As has been stated in previous reviews, there are pros and cons for these earphones. First, they are attractive looking (a little on the masculine side) and they come with three alternate buds to be able to adjust them to the ones who fit you best). Second, the sound is good, bass is phenomenal, so the discerning headphone user will not be disappointed with the quality of the Moshi Vortex. I found these to still be a little large for my ears, at least weight wise, and I am not comfortable when walking with them in (they are fine if I am sitting in my house listening to music, just not wearing them around in my ears when up and active). I am rating them 4 stars simply because I think the sound quality is excellent, but I think you can do better for your $80 cost in getting a better fitting, lighter pair to be used on the go (as I do when I exercise/walk every morning).",1,4.0
Everything works great on the hub with my Samsung Galaxy Pro S5e.,1,5.0
"This is a backpack for on the go use. It is roomy enough for usual things you would carry with you in a purse or over the shoulder bag. The craftmanship is beautiful. I love the look and feel of this bag. Plus, the straps have a zipper that can be released to make it into a backpack (2 straps) or zipped to make it an over the shoulder option (one strap). The product was as described and I would definitely recommend.",1,5.0
"My son has some very large crystals that he has wanted to photograph. I have a smaller photography light box, but it wasn't large enough for his items. This one is huge and easily accommodates his rocks. This was easy to set up, though a second person was helpful. It includes a storage bag. We still need to play around with the backdrops so we get better pictures, but practice makes perfect! I love that lights are included. My other kit does not include any lights so I have to use separate ones.",1,5.0
"I ordered this monitor for my 24 year old son. It's massive in size! It was easy to set up to his computer. It nearly takes up half of his computer desk! He can segment the screen into 3 parts so it looks like he has 3 different monitors. There are no bezels or seams between the views. The graphics are very good, though he's having to reduce the resolution until he can replace his video card since it's such a big monitor. He is definitely the envy of all his friends!",1,5.0
"Have ONE corded phone in the house for when the power goes out and where it is, is a distance from the plug in... so rather pay the  $300 for the phone company to come out and install just ONE outlet... I went this way.  Works as it should.. a connection to a corded phone a million miles (ok.. just about 30 feet) from the phone outlet.",1,5.0
Amazing picture and ease of use,1,5.0
Turned on for a week making horrid noises. Stopped even lighting up soon after,0,1.0
"Only one of the three trackers loaded on my phone.  :(  The one works well, when its able to be located on my phone......",0,1.0
This is such a great deal for what you get. It's hard to find quality charging cables that are this long. I like the little straps that hold the cord together and the thickness of the cords. They're very sturdy.,1,5.0
"(I bought two of these Vertex 3 SSD's...this one and the Max IOPS one).  I installed this SSD in a laptop. When the laptop goes to sleep (or if I put it to sleep), the drive will not wake up. I have to press and hold the power button to shut off the computer.  OCZ released a firmware update for the Vertex 3's that might fix this issue (among other issues) fairly quickly after the drive was released, but there is no way to upgrade the firmware on my drives.  OCZ blocks firmware upgrading if the Vertex 3 SSD is the Windows Boot Drive (which it is, of course, in my laptops).  OCZ also blocks upgrading the firmware if the SSD is connected to a USB to SATA adapter.  So, I have no way whatsoever to upgrade the firmware. I do not own a tower where I could connect the drive to a secondary SATA controller. (And honestly, I shouldn't have to do that in the first place.)  $300 and no way to update the firmware so I can fix the issues? In 2011? This is astounding, and a complete blunder on the part of OCZ, who could not care less.  Avoid these OCZ Vertex 3 drives!",0,1.0
"Ok after using this pair for over a year now, I can write a proper review for it. First few months worked great, no issue. After about a year, I got 3 highlighted problems that keep happening. 1/ the system/bluetooth connection started to fail, it won’t connect to my phone, or is able to connect but has really loud random static. 2/ Random loud static, freaked me out many times. 3/ Won’t charge when i put them back in the pod, the pod is full of battery, but the pair just won’t take power from it. Today i was using the headphone while doin yard work, worked for 15 mins then they has decided to stop working completely, the app won’t recognize them, they don't take power from a fully charged pod. I’m done with these. Their sound worked great, i don’t have a problem with sound quality, it seems like its the connection system fails, between phone and headphones and pod… Spent $200 on these originally, i’ll probably buy a different brand because I want them to last at least 3 years.",0,2.0
Good cord. 15ft is exactly what I wanted.,1,5.0
"It helps to have small hands to use this small keyboard, and I almost got used to scrunching my hands together to type with it.  Until I needed to enter an underscore. The  -_ key should be located to the right of the 0 key.  Since high school that's where my right hand is trained to go for that key.  But on this keyboard it's two keys right of the space bar.  What????  Keyboard manufacturers really need to stop rearranging the keys we've all learned to locate on a standard keyboard layout. I know compromises sometimes need to be made for a small form factor, but this is really a deal-breaker for me, so I'm returning.  I also found the touchpad precision to be below average even after tinkering with the Windows mouse settings.  Ehhhhh.  UPDATE:  I checked the product photos, and in the first two pictures the -_ key is in the expected location, but in the next two pictures the -_ key is in the awkward location as it was in the keyboard I received.  Granted, on the box it says &#34;THE MANUFACTURER RESERVES THE RIGHT TO AMEND THE SPECIFICATIONS WITHOUT PRIOR NOTIFICATION.  THE PICTURES AND DATE IN THE STYLEBOOK ARE FOR CONSULT ONLY IF THERE IS FLUCTUATION...&#34;  (Not sure this is a &#34;right&#34;... sounds more like an &#34;adopted business practice&#34; to eschew product configuration management).  Well, I reserve the &#34;right&#34; to return for refund a product that isn't the same as what's in the pictures.  So in other words you might receive the product shown in pics 1-2, or pics 3-4, or something different.  Disclaimer:  My negative review starkly contrasts with the glowing 5-star reviews from the many reviewers who received this product free in exchange for a review.  However, since I PAID FULL PRICE for this item, my standards may admittedly be somewhat higher.",0,1.0
Just buy it,1,5.0
